53893;2370;28.943584;17.514957;32.473331;0.329651;65.337029;0.120572;0.823784;0.677314;0.67821;11.81396;0.945187;1
64928;2592;36.314381;21.569618;39.244167;0.329517;72.434952;0.121443;0.716692;0.768607;0.620336;15.419742;0.936057;1
65567;2628;35.745457;21.361494;39.536308;0.329375;71.157967;0.119301;0.672432;0.785052;0.617017;13.512097;0.932795;1
64145;2622;33.495926;20.255238;38.839966;0.328939;68.718956;0.117248;0.785265;0.771952;0.624377;11.527432;0.943107;1
73989;3048;38.72007;22.990307;44.684448;0.327839;72.612808;0.10008;0.666519;0.882754;0.57435;14.641605;0.926912;1
72734;3075;35.295082;22.38769;43.475704;0.324608;67.151054;0.096662;0.669352;0.879584;0.580444;12.353206;0.92441;1
61293;2502;32.522282;21.169245;36.520409;0.330358;66.647827;0.12304;0.814116;0.764484;0.638976;12.894801;0.93077;1
75015;2811;40.235043;24.249706;44.272591;0.329052;73.869217;0.119299;0.765919;0.892938;0.569383;15.400379;0.924904;1
80968;2865;41.974953;26.999249;47.941998;0.330796;72.091187;0.123958;0.644726;0.92556;0.540967;14.812674;0.91525;1
66574;2616;34.646019;23.297834;39.466454;0.330499;67.07515;0.122247;0.761641;0.784613;0.611893;13.723565;0.940888;1
76715;2871;42.383289;26.310007;44.961021;0.329562;75.218933;0.116956;0.5906;0.885975;0.561318;16.214676;0.92888;1
76200;2811;40.335255;26.194263;45.344898;0.330308;71.751709;0.121183;0.504047;0.874133;0.563931;14.81536;0.934952;1
52371;2331;28.996052;17.135521;31.15497;0.328961;66.442543;0.12112;0.861274;0.656028;0.686423;12.808887;0.944791;1
63900;2700;34.322655;20.870255;38.183041;0.329135;69.724052;0.11015;0.628932;0.779163;0.625313;15.060957;0.932417;1
64679;2577;33.809349;20.947359;38.679245;0.330179;67.78685;0.12239;0.64469;0.757374;0.621684;12.906908;0.933502;1
53980;2316;28.809538;19.418327;32.051678;0.330656;63.620625;0.126464;0.801123;0.675793;0.67788;11.792963;0.943534;1
65317;2655;36.027401;23.068365;39.371647;0.329395;70.721008;0.116441;0.713433;0.768973;0.618435;15.774961;0.93858;1
67780;2664;37.255627;23.70665;39.693447;0.329397;71.393097;0.120017;0.571276;0.807874;0.605852;14.717327;0.927729;1
56316;2316;22.570267;21.245024;32.704815;0.331345;50.030903;0.131936;0.935478;0.680361;0.665183;6.888348;0.938063;2
69194;2601;28.344358;24.958324;40.271782;0.331379;53.420467;0.128528;0.64978;0.812067;0.598299;8.652842;0.92564;2
69056;2694;27.841625;24.416334;40.004997;0.330443;52.235004;0.119568;0.632109;0.793771;0.599051;8.573538;0.931683;2
49395;2235;23.146166;16.612175;28.05426;0.331568;54.371315;0.124262;0.760622;0.624477;0.702444;10.511553;0.942457;2
59706;2481;26.768646;21.625055;34.255844;0.331071;55.374317;0.121892;0.814012;0.704747;0.647396;9.66307;0.940813;2
59372;2436;27.194929;20.551044;33.627384;0.331657;56.276463;0.125729;0.794081;0.691728;0.649193;9.950041;0.939418;2
58477;2472;24.302517;22.188154;34.372112;0.331057;51.216366;0.120254;0.896855;0.698627;0.653675;8.635889;0.939971;2
65761;2712;27.079323;23.891006;38.461414;0.328011;51.731873;0.112357;0.780252;0.750123;0.616003;7.767987;0.936161;2
63755;2520;26.32111;23.747517;37.526932;0.331203;52.117302;0.12616;0.660365;0.735869;0.626444;6.566443;0.942017;2
52902;2271;28.608402;18.309612;32.721931;0.330237;63.884842;0.128898;0.837942;0.669428;0.683557;11.80978;0.938748;2
61153;2508;33.97781;21.103424;37.845116;0.329481;69.765121;0.122172;0.613971;0.728043;0.64008;12.76235;0.945424;2
62553;2556;34.094742;22.265133;38.609287;0.329665;69.109192;0.12032;0.5488;0.74613;0.632776;12.048481;0.941785;2
47055;2196;24.882513;15.729095;28.720133;0.329759;60.525257;0.122617;0.803924;0.600884;0.715537;10.216079;0.949603;2
54313;2418;28.359854;18.206051;32.750458;0.328459;63.169998;0.116735;0.668913;0.692783;0.675957;10.98291;0.936114;2
53589;2331;28.337854;17.602217;32.660061;0.330307;63.796711;0.123937;0.763532;0.666436;0.679899;11.467132;0.94349;2
40814;2055;20.356035;12.969114;24.418474;0.32902;54.510998;0.121449;0.654189;0.540467;0.750452;8.008101;0.95194;2
49969;2298;25.23641;16.277494;29.994066;0.32904;59.499321;0.118908;0.502544;0.631514;0.699553;9.216067;0.946929;2
51636;2298;26.158363;16.578106;31.142094;0.329953;60.647522;0.122875;0.78948;0.666283;0.69027;10.625289;0.934886;2
45343;2112;25.413395;16.993679;26.517422;0.330101;62.621471;0.127742;0.955355;0.56506;0.725211;13.049529;0.951547;3
56847;2433;32.359081;21.568102;34.654823;0.330013;70.600723;0.120679;0.548453;0.657531;0.662988;13.00186;0.952332;3
58066;2430;33.087814;22.259163;34.252762;0.330561;70.797226;0.123572;0.566355;0.658905;0.656719;14.422522;0.949235;3
61504;2460;34.476734;22.749405;37.395702;0.330469;70.33754;0.127715;0.849077;0.719946;0.638449;14.127975;0.941829;3
66706;2667;36.158424;24.065058;40.589401;0.329403;69.580429;0.11785;0.703509;0.772599;0.611526;13.127385;0.943259;3
68501;2658;38.474487;25.790619;41.606907;0.330167;73.799095;0.121842;0.673283;0.779933;0.602512;14.584035;0.94221;3
48970;2214;29.401283;17.414215;27.955017;0.330158;68.456749;0.125541;0.74582;0.560604;0.705906;15.595569;0.9566;3
63362;2505;39.056549;22.399788;36.110783;0.330796;77.633949;0.126889;0.658262;0.655186;0.630314;18.760576;0.951039;3
59557;2469;34.941788;21.219339;35.212914;0.330388;72.323105;0.122772;0.56117;0.658279;0.649558;14.414189;0.954782;3
51543;2265;27.683189;20.797897;31.005754;0.330366;67.472206;0.126253;0.819483;0.642549;0.690966;12.112893;0.946141;3
58319;2418;32.196484;23.073896;35.964531;0.329788;71.71582;0.125345;0.743038;0.694025;0.654855;14.232378;0.939666;3
59389;2445;32.545036;23.507084;35.878983;0.330567;71.187874;0.124841;0.656595;0.695372;0.649392;12.752484;0.947607;3
56982;2358;28.379293;23.186884;34.239746;0.330722;65.693024;0.128783;0.774026;0.694298;0.661768;10.973445;0.943615;3
62100;2469;32.638714;24.974825;37.837437;0.330571;70.843002;0.128015;0.735611;0.714144;0.635222;13.004327;0.942095;3
63270;2577;34.627872;24.038887;38.661594;0.329279;70.360748;0.119723;0.71563;0.730926;0.629282;13.162483;0.944597;3
52964;2361;29.415112;19.610283;33.308792;0.328906;66.376488;0.119398;0.719234;0.633055;0.683716;12.669122;0.953353;3
63781;2571;32.294483;24.52544;39.477936;0.329408;66.366776;0.121254;0.695337;0.770037;0.626123;12.384032;0.943085;3
63789;2544;35.876518;23.812283;39.89576;0.330402;72.025429;0.123857;0.632444;0.731961;0.626704;13.440983;0.943105;3
59795;2430;32.590919;24.190258;36.274128;0.330066;72.798851;0.127251;0.871383;0.731039;0.646881;14.143567;0.93644;3
75616;2814;41.605701;31.616285;45.531231;0.330987;82.203812;0.119998;0.554043;0.813899;0.56839;13.6749;0.941575;3
72684;2700;39.947853;28.910183;44.087044;0.330546;77.491959;0.125291;0.651056;0.826934;0.581604;14.068472;0.936151;3
60219;2466;30.497177;25.218622;36.555508;0.329888;70.601166;0.124439;0.871559;0.743624;0.644594;12.18644;0.93557;3
75299;2754;41.736134;29.080681;46.01992;0.330615;76.971794;0.124759;0.695119;0.863725;0.568419;16.897953;0.925275;3
73313;2844;37.154171;30.772083;44.352116;0.329007;75.676025;0.113902;0.686136;0.877379;0.577735;15.250817;0.929616;3
70665;2625;37.236816;28.552919;43.891994;0.330652;75.71862;0.128871;0.945882;0.805604;0.591416;14.185937;0.938351;3
76184;2769;42.368793;28.885065;47.348724;0.330767;77.083244;0.124861;0.906304;0.871906;0.564058;16.252987;0.932191;3
78642;2814;43.083782;30.695162;48.691162;0.330501;78.76963;0.1248;0.670778;0.87424;0.552482;14.962312;0.929554;3
61417;2418;24.967432;26.05777;36.453114;0.331552;58.408318;0.132004;0.994148;0.713294;0.638411;7.518665;0.940776;4
73174;2625;32.047623;30.004644;43.751225;0.331512;63.585461;0.133447;0.684517;0.806468;0.578849;10.302553;0.928763;4
71953;2661;30.193153;29.959021;42.843441;0.331362;61.946388;0.127694;0.707838;0.771934;0.585174;8.351207;0.939578;4
72903;2652;29.013189;32.895489;43.110348;0.331691;64.909744;0.130259;0.960893;0.819311;0.579991;8.301127;0.93373;4
85309;2823;35.839928;35.710484;50.693665;0.33177;65.367966;0.134519;0.652596;0.914751;0.520239;10.780331;0.921471;4
82895;2886;35.483833;35.628059;49.406361;0.3304;68.281853;0.125068;0.608683;0.907623;0.531418;11.373259;0.919817;4
58517;2334;22.104843;26.997917;34.249672;0.331487;58.903763;0.134986;0.909845;0.66732;0.65364;7.192768;0.944001;4
71189;2691;28.696104;31.470196;41.726818;0.330972;63.487431;0.123537;0.588747;0.808322;0.588713;6.710249;0.931863;4
70356;2646;29.121187;30.098217;41.383976;0.331047;62.293709;0.126279;0.62689;0.813125;0.592776;6.972536;0.933157;4
74580;2763;36.629169;33.597668;45.731293;0.330343;79.779015;0.122764;0.808147;0.853677;0.571894;12.25139;0.936914;4
83501;2874;41.425999;36.333725;51.220551;0.330405;80.79348;0.127036;0.695938;0.941375;0.528873;13.184191;0.92943;4
83246;2937;40.673481;38.152378;50.93079;0.330542;83.630188;0.121273;0.594808;0.91454;0.530456;11.541903;0.936094;4
61434;2496;29.116184;28.060644;37.660458;0.330226;73.232887;0.123917;0.848316;0.714113;0.638547;10.039371;0.94739;4
72905;2766;35.312851;33.0881;44.966976;0.330204;78.856178;0.119746;0.634956;0.791069;0.580789;11.057147;0.943432;4
72276;2760;37.234364;31.262281;44.710865;0.329571;79.246216;0.11923;0.58588;0.817525;0.583779;12.230253;0.937206;4
60813;2469;31.916044;25.58848;37.737583;0.330313;73.807335;0.125361;0.860245;0.716545;0.641716;12.77458;0.944195;4
65412;2679;34.618462;26.450352;40.42131;0.327525;73.7145;0.114531;0.885277;0.780318;0.617772;14.475665;0.938203;4
68253;2664;35.833084;28.226702;42.050797;0.330256;75.851898;0.120855;0.650551;0.791507;0.603647;12.138352;0.93925;4
59010;2445;26.421391;28.841816;35.430546;0.330377;73.323273;0.124045;0.920777;0.695893;0.651164;9.681593;0.946166;4
70290;2718;34.842884;32.392376;42.795799;0.330186;80.22023;0.119565;0.531654;0.788359;0.593483;11.064395;0.94743;4
68962;2652;35.780331;30.404449;41.884823;0.330264;79.275719;0.123218;0.572957;0.805262;0.599901;12.924037;0.94074;4
68726;2613;33.586597;31.710352;42.425396;0.330596;79.024971;0.126489;0.889031;0.756053;0.601457;11.994816;0.942717;4
85041;2967;43.159817;38.332012;52.454334;0.330639;85.582344;0.121396;0.548958;0.875966;0.523197;12.664704;0.937508;4
84832;2985;41.263142;39.323586;52.321388;0.330107;84.862312;0.119641;0.529928;0.867871;0.523917;11.15494;0.937802;4
62011;2463;28.725742;30.317783;37.858444;0.330435;76.750671;0.128455;0.829976;0.687955;0.635808;9.963176;0.948354;4
70652;2718;35.323246;32.070568;43.5919;0.330452;79.985542;0.120181;0.531736;0.779422;0.591913;10.639148;0.946532;4
71505;2715;33.734898;34.372189;43.769604;0.330321;80.744331;0.121901;0.593603;0.78807;0.58767;9.438423;0.941623;4
